Timestamp,1. Umur anda (sila nyatakan),2. Kaum,3. Agama,4. Negeri Tempat Mengundi,Negeri,5. Bil elektrik bulan terakhir anda,6. Tahap pendidikan tertinggi anda,7. Adakah anda pengundi berdaftar?,8. Media sosial di Internet merupakan sumber maklumat utama saya mengenai isu semasa berbanding media cetak dan televisyen.,9. Dasar Transformasi Nasional yang diperkenalkan kerajaan mampu membawa kemakmuran kepada negara pada masa depan.,10. Tun Mahathir Mohamad adalah negarawan ulung negara.,11. Pilihan Raya Umum Ke 14 akan memberi sinar perubahan baharu kepada politik dan ekonomi Malaysia.,12. Cukai GST harus dikekalkan bagi menjamin pembangunan negara yang berterusan.,13. Isu agama dan kaum perlu diberi perhatian utama berbanding ekonomi dan pembangunan.,14. Bagaimana anda menilai pencapaian Datuk Seri Najib Tun Razak sebagai Perdana Menteri ?,"15. Sekiranya Pilihanraya Umum (PRU) diadakan esok,parti mana yang akan anda pilih?"
4/29/2018 0:37:36,23,India,Hindu,Perak,Perak,RM 0 - RM 100,STPM atau setaraf,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/29/2018 0:38:44,43,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 0:45:22,42,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak,Ya,Tidak Pasti,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 0:45:39,45,Melayu,Islam,Selangor,Selangor,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,Amat Puas Hati,Barisan Nasional (BN)
4/29/2018 0:47:14,23,India,Hindu,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak Pasti,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/29/2018 0:50:49,48,Melayu,Islam,Selangor,Selangor,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 0:52:41,24,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 0:54:00,30,Melayu,Islam,Selangor,Selangor,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak Pasti,Ya,Ya,Ya,Amat Puas Hati,Barisan Nasional (BN)
4/29/2018 1:17:13,43,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Tidak Pasti,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 1:18:13,58,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 1:18:46,26,Melayu,Islam,Perlis,Perlis,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Amat Puas Hati,Pakatan Harapan (PH)
4/29/2018 1:31:07,41,Melayu,Islam,Kelantan,Kelantan,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/29/2018 1:43:10,53,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Ya,Tidak,Tidak,Ya,Tidak,Amat Puas Hati,Barisan Nasional (BN)
4/29/2018 1:45:45,22,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Ya,Puas Hati,Barisan Nasional (BN)
4/29/2018 2:05:08,35,Melayu,Islam,Pulau Pinang,Pulau Pinang,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Ya,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/29/2018 2:13:20,49,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 2:53:40,43,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Tidak,Amat Puas Hati,Barisan Nasional (BN)
4/29/2018 4:53:58,63,Lain-lain,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/29/2018 4:59:43,43,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 5:22:48,37,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak,Sedikit Tidak Puas Hati,Tidak Pasti
4/29/2018 5:31:13,43,Melayu,Islam,Kelantan,Kelantan,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Tidak Pasti
4/29/2018 5:38:27,48,Melayu,Islam,Wilayah Persekutuan Putrajaya,Putrajaya,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Ya,Amat Puas Hati,Pakatan Harapan (PH)
4/29/2018 6:25:39,24,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Ya,Puas Hati,Barisan Nasional (BN)
4/29/2018 6:44:35,44,Melayu,Islam,Wilayah Persekutuan Putrajaya,Putrajaya,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Ya,Tidak,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/29/2018 6:48:46,42,Melayu,Islam,Sabah,Sabah,RM 301 - RM 500,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Puas Hati,Tidak Pasti
4/29/2018 7:04:32,24,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 7:05:44,29,Melayu,Islam,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 7:06:43,44,Orang Asli,Kristian,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 7:08:54,47,Melayu,Islam,Sabah,Sabah,RM 500 dan lebih,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Tidak Pasti
4/29/2018 7:13:32,24,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 7:15:58,42,Melayu,Islam,Perak,Perak,RM 500 dan lebih,Diploma / Sijil,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 7:20:49,47,Melayu,Islam,Sabah,Sabah,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak,Puas Hati,Tidak Pasti
4/29/2018 7:29:10,62,Lain-lain,Islam,Sabah,Sabah,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/29/2018 7:48:16,57,Melayu,Islam,Perlis,Perlis,RM 301 - RM 500,Diploma / Sijil,Ya,Ya,Tidak Pasti,Tidak,Tidak,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 8:03:32,29,Melayu,Islam,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 8:16:51,30,Melayu,Islam,Sarawak,Sarawak,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Tidak,Tidak Pasti,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 8:32:04,49,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Ya,Ya,Tidak Puas Hati,Tidak Pasti
4/29/2018 8:41:36,45,Melayu,Islam,Sabah,Sabah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak Pasti,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/29/2018 8:47:34,46,Lain-lain,Islam,Sabah,Sabah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Tidak Pasti
4/29/2018 8:52:47,47,Melayu,Islam,Melaka,Melaka,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 8:56:25,23,Melayu,Islam,Selangor,Selangor,RM 500 dan lebih,Diploma / Sijil,Ya,Ya,Tidak Pasti,Tidak,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 9:07:27,33,Lain-lain,Kristian,Sabah,Sabah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 9:21:20,31,Lain-lain,Kristian,Sabah,Sabah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 9:37:25,42,Melayu,Islam,Selangor,Selangor,RM 500 dan lebih,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 9:41:46,46,Melayu,Islam,Sabah,Sabah,RM 0 - RM 100,SRP/PMR atau lebih rendah,Ya,Ya,Tidak Pasti,Tidak,Tidak Pasti,Tidak,Ya,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 9:54:10,34,Melayu,Islam,Johor,Johor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 9:57:47,45,Lain-lain,Kristian,Sabah,Sabah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 10:07:16,61,Melayu,Islam,Kelantan,Kelantan,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 10:41:56,44,Melayu,Islam,Negeri Sembilan,Negeri Sembilan,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Tidak,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/29/2018 11:03:47,29,India,Kristian,Selangor,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak,Puas Hati,Pakatan Harapan (PH)
4/29/2018 11:10:18,25,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 11:13:10,48,Melayu,Islam,Selangor,Selangor,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/29/2018 11:35:28,24,Lain-lain,Islam,Sabah,Sabah,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 11:36:18,31,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Ya,Tidak Pasti,Amat Puas Hati,Barisan Nasional (BN)
4/29/2018 12:45:45,44,Lain-lain,Islam,Sabah,Sabah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Ya,Tidak Pasti,Ya,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
4/29/2018 13:56:41,44,Melayu,Islam,Johor,Johor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Tidak,Tidak,Ya,Tidak Pasti,Amat Puas Hati,Barisan Nasional (BN)
4/29/2018 15:21:25,21,Melayu,Islam,Terengganu,Terengganu,RM 101 - RM 300,Ijazah Sarjana Muda,Tidak,Ya,Ya,Tidak Pasti,Ya,Ya,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/29/2018 15:22:29,50,Melayu,Confiusme,Selangor,Selangor,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 15:39:31,35,Melayu,Islam,Wilayah Persekutuan Putrajaya,Putrajaya,RM 0 - RM 100,Diploma / Sijil,Ya,Tidak,Tidak,Tidak,Tidak,Tidak,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/29/2018 16:24:23,44,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 16:31:30,55,Melayu,Islam,Pahang,Pahang,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak,Tidak,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/29/2018 16:49:19,45,Melayu,Islam,Pulau Pinang,Pulau Pinang,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 17:01:57,44,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 18:05:02,42,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 18:57:50,51,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Amat Puas Hati,Pas dan Gabungan nya
4/29/2018 19:41:07,28,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 20:14:53,56,Lain-lain,Kristian,Sabah,Sabah,RM 500 dan lebih,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Tidak,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/29/2018 21:02:46,28,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pas dan Gabungan nya
4/29/2018 22:06:54,54,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/30/2018 7:28:42,40,Melayu,Islam,Kelantan,Kelantan,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Tidak Puas Hati,Pas dan Gabungan nya
4/30/2018 9:19:26,35,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Tidak Pasti,Puas Hati,Tidak Pasti
4/30/2018 10:39:27,57,Melayu,Islam,Kelantan,Kelantan,RM 0 - RM 100,STPM atau setaraf,Ya,Tidak,Tidak Pasti,Ya,Tidak Pasti,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
4/30/2018 11:39:13,28,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Tidak,Tidak Pasti,Ya,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/30/2018 15:45:33,47,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Ya,Ya,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/30/2018 17:08:24,33,Melayu,Islam,Perak,Perak,RM 0 - RM 100,STPM atau setaraf,Ya,Ya,Ya,Tidak Pasti,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/30/2018 17:17:04,42,Melayu,Islam,Perak,Perak,RM 301 - RM 500,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/30/2018 17:20:34,36,Melayu,Islam,Melaka,Melaka,RM 0 - RM 100,STPM atau setaraf,Ya,Tidak,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Puas Hati,Barisan Nasional (BN)
4/30/2018 18:53:21,31,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Tidak Pasti,Sedikit Tidak Puas Hati,Pas dan Gabungan nya
4/30/2018 19:05:13,36,Lain-lain,Islam,Sarawak,Sarawak,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Ya,Ya,Ya,Tidak,Amat Puas Hati,Barisan Nasional (BN)
4/30/2018 19:32:26,25,Melayu,Islam,Kedah,Kedah,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Ya,Ya,Ya,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
4/30/2018 19:36:07,30,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,STPM atau setaraf,Ya,Ya,Ya,Ya,Tidak,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/30/2018 19:49:30,42,Lain-lain,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Amat Puas Hati,Barisan Nasional (BN)
4/30/2018 19:54:57,24,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/30/2018 20:04:56,66,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,SPM/SPMV atau setaraf,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/30/2018 20:35:34,24,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak,Tidak,Tidak,Ya,Tidak,Tidak,Tidak Puas Hati,Pas dan Gabungan nya
4/30/2018 20:43:24,28,Lain-lain,Islam,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/30/2018 20:46:49,34,Melayu,Islam,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Siswazah (Masters/PHD),Ya,Ya,Ya,Tidak,Ya,Ya,Tidak,Amat Puas Hati,Barisan Nasional (BN)
4/30/2018 21:31:56,36,Melayu,Islam,Pulau Pinang,Pulau Pinang,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Tidak,Tidak Pasti,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/30/2018 21:57:44,36,Melayu,Islam,Kedah,Kedah,RM 0 - RM 100,Diploma / Sijil,Ya,Tidak,Ya,Tidak,Ya,Ya,Ya,Amat Puas Hati,Barisan Nasional (BN)
4/30/2018 21:57:54,28,Lain-lain,Islam,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Tidak,Tidak,Ya,Ya,Ya,Ya,Ya,Puas Hati,Tidak Pasti
4/30/2018 22:10:17,26,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
4/30/2018 22:26:16,28,Lain-lain,Islam,Sarawak,Sarawak,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Ya,Ya,Ya,Tidak,Ya,Sedikit Tidak Puas Hati,Tidak Pasti
4/30/2018 22:33:32,38,Melayu,Islam,Selangor,Selangor,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Ya,Tidak,Ya,Ya,Ya,Amat Puas Hati,Barisan Nasional (BN)
4/30/2018 22:50:50,38,Melayu,Islam,Pahang,Pahang,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Tidak Pasti,Tidak,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Tidak Pasti
4/30/2018 23:01:48,37,Melayu,Islam,Pahang,Pahang,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/30/2018 23:12:12,40,Melayu,Islam,Perak,Perak,RM 101 - RM 300,Diploma / Sijil,Ya,Ya,Tidak,Ya,Ya,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
4/30/2018 23:13:37,33,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,SPM/SPMV atau setaraf,Ya,Ya,Ya,Tidak,Ya,Ya,Ya,Puas Hati,Barisan Nasional (BN)
4/30/2018 23:14:24,28,Lain-lain,Islam,Sabah,Sabah,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
5/1/2018 0:33:37,38,Melayu,Islam,Selangor,Selangor,RM 301 - RM 500,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Tidak Pasti,Tidak Pasti,Ya,Sedikit Tidak Puas Hati,Barisan Nasional (BN)
5/1/2018 7:46:01,38,Melayu,Islam,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak Pasti,Tidak Puas Hati,Pakatan Harapan (PH)
5/1/2018 9:04:10,40,Melayu,Islam,Sarawak,Sarawak,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak Pasti,Tidak,Tidak Puas Hati,Tidak Pasti
5/1/2018 9:21:40,30,Melayu,Islam,Johor,Johor,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Tidak,Tidak Puas Hati,Pakatan Harapan (PH)
5/1/2018 11:53:23,21,Melayu,Islam,Terengganu,Terengganu,RM 0 - RM 100,STPM atau setaraf,Tidak,Ya,Tidak Pasti,Tidak Pasti,Ya,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
5/1/2018 17:15:20,30,Melayu,Islam,Perak,Perak,RM 0 - RM 100,Diploma / Sijil,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
5/1/2018 17:38:15,29,Melayu,Islam,Terengganu,Terengganu,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Tidak Pasti
5/1/2018 21:51:26,34,Lain-lain,Kristian,Sarawak,Sarawak,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Tidak Pasti,Tidak,Tidak,Amat Puas Hati,Pakatan Harapan (PH)
5/2/2018 10:38:00,28,Melayu,Islam,Selangor,Selangor,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak Pasti,Ya,Ya,Tidak,Tidak Pasti,Sedikit Tidak Puas Hati,Pakatan Harapan (PH)
5/3/2018 20:55:38,24,Lain-lain,Kristian,Sabah,Sabah,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Tidak,Ya,Tidak,Tidak,Tidak Puas Hati,Tidak Pasti
5/3/2018 23:26:34,42,Cina,Kristian,Pahang,Pahang,RM 101 - RM 300,Ijazah Sarjana Muda,Ya,Ya,Ya,Ya,Tidak,Ya,Tidak,Puas Hati,Barisan Nasional (BN)
5/4/2018 0:30:46,45,Cina,Buddha,Wilayah Persekutuan Kuala Lumpur,Kuala Lumpur,RM 0 - RM 100,Ijazah Sarjana Muda,Ya,Ya,Tidak,Ya,Ya,Ya,Tidak,Amat Puas Hati,Pakatan Harapan (PH)
5/4/2018 9:48:56,41,Sikh,Sikhisme,Selangor,Selangor,RM 301 - RM 500,Diploma / Sijil,Ya,Ya,Tidak,Ya,Ya,Tidak,Ya,Tidak Puas Hati,Pakatan Harapan (PH)
